Sec,N,mm/mm,mm,segments
489.99072,-20600.961,-0.0043003634,0.46982151,195
489.9917,-20499.418,-0.0043106023,0.47836375,195
489.99268,-20409.82,-0.0042901244,0.47836375,195
489.99365,-20305.293,-0.0042798854,0.47836375,195
489.99463,-20221.668,-0.0043003634,0.48263484,195
489.99561,-20117.139,-0.0042798854,0.48690596,195
489.99658,-20033.514,-0.0042491686,0.48690596,195
489.99756,-19925.996,-0.0042491686,0.48690596,195
489.99854,-19839.387,-0.0042491686,0.48263484,195
489.99951,-19728.883,-0.0042286906,0.49117708,195
490.00049,-19639.285,-0.0042184517,0.49117708,195
490.00146,-19537.742,-0.0041979738,0.49117708,195
490.00244,-19448.146,-0.0041979738,0.49544817,195
490.00342,-19340.629,-0.0041877348,0.49117708,195
490.00439,-19251.033,-0.0041774958,0.49544817,195
490.00537,-19143.516,-0.0041570179,0.49971929,195
490.00635,-19056.906,-0.00413654,0.49971929,195
490.00732,-18961.336,-0.00413654,0.49971929,195
490.0083,-18862.779,-0.0041058231,0.49971929,195
490.00928,-18764.223,-0.0041160621,0.50399041,195
490.01025,-18671.639,-0.0041058231,0.50399041,195
490.01123,-18570.096,-0.0040955842,0.50399041,195
490.01221,-18477.512,-0.0040751062,0.50399041,195
490.01318,-18384.928,-0.0040546283,0.5082615,195
490.01416,-18283.385,-0.0040648673,0.5082615,195
490.01514,-18190.801,-0.0040546283,0.5082615,195
490.01611,-18095.232,-0.0040341504,0.5082615,195
490.01709,-17999.66,-0.0040239114,0.51680374,195
490.01807,-17898.117,-0.0040136725,0.51680374,195
490.01904,-17805.535,-0.0039931946,0.51253259,195
490.02002,-17701.004,-0.0039829556,0.51680374,195
490.021,-17617.381,-0.0039829556,0.52107483,195
490.02197,-17512.85,-0.0039727166,0.52107483,195
490.02295,-17426.238,-0.0039522387,0.52107483,195
490.02393,-17318.725,-0.0039419997,0.52107483,195
490.0249,-17232.113,-0.0039215218,0.52534592,195
490.02588,-17127.582,-0.0039317608,0.52534592,195
490.02686,-17040.973,-0.0039010439,0.52961707,195
490.02783,-16939.428,-0.0039112829,0.52534592,195
490.02881,-16843.859,-0.0039010439,0.52534592,195
490.02979,-16736.344,-0.0038908049,0.52961707,195
490.03076,-16652.719,-0.003880566,0.52961707,195
490.03174,-16548.189,-0.0038498491,0.53388816,195
490.03271,-16452.619,-0.0038396101,0.53815925,195
490.03369,-16342.115,-0.0038396101,0.53388816,195
490.03467,-16258.491,-0.0038293712,0.53815925,195
490.03564,-16150.977,-0.0038293712,0.5424304,195
490.03662,-16061.379,-0.0037884153,0.5424304,195
490.0376,-15950.875,-0.0037884153,0.5424304,195
490.03857,-15855.305,-0.0037679374,0.5424304,195
490.03955,-15759.735,-0.0037576985,0.5424304,195
490.04053,-15667.151,-0.0037576985,0.53815925,195
490.0415,-15565.608,-0.0037372205,0.54670149,195
490.04248,-15476.012,-0.0037269816,0.55097258,195
490.04346,-15374.468,-0.0037167426,0.55097258,195
490.04443,-15272.925,-0.0037065037,0.54670149,195
490.04541,-15177.354,-0.0036860257,0.55097258,195
490.04639,-15078.797,-0.0036757868,0.55097258,195
490.04736,-14986.214,-0.0036655478,0.55097258,195
490.04834,-14884.67,-0.0036450699,0.55524373,195
490.04932,-14789.101,-0.0036553089,0.55524373,195
490.05029,-14687.558,-0.0036348309,0.55951482,195
490.05127,-14597.96,-0.003614353,0.55951482,195
490.05225,-14496.417,-0.0036041141,0.55951482,195
490.05322,-14403.833,-0.0035836361,0.56378591,195
490.0542,-14302.29,-0.0035938751,0.56378591,195
490.05518,-14215.679,-0.0035938751,0.56378591,195
490.05615,-14111.149,-0.0035733972,0.56378591,195
490.05713,-14021.552,-0.0035529193,0.56378591,195
490.05811,-13908.063,-0.0035631582,0.56805706,195
490.05908,-13827.425,-0.0035119634,0.56805706,195
490.06006,-13716.923,-0.0035324413,0.57232815,195
490.06104,-13624.339,-0.0035119634,0.57232815,195
490.06201,-13519.809,-0.0035119634,0.57659924,195
490.06299,-13430.212,-0.0034812465,0.57659924,195
490.06396,-13328.669,-0.0034710076,0.57232815,195
490.06494,-13242.058,-0.0034812465,0.57659924,195
490.06592,-13134.542,-0.0034812465,0.58087039,195
490.06689,-13041.958,-0.0034402907,0.58514148,195
490.06787,-12934.441,-0.0034402907,0.58087039,195
490.06885,-12844.845,-0.0034198128,0.58087039,195
490.06982,-12737.327,-0.0034095738,0.58087039,195
490.0708,-12650.718,-0.0034095738,0.58941257,195
490.07178,-12543.201,-0.0033890959,0.59368372,195
490.07275,-12447.631,-0.0033788569,0.58941257,195
490.07373,-12346.088,-0.003368618,0.59368372,195
490.07471,-12250.518,-0.0033379011,0.59795481,195
490.07568,-12151.96,-0.0033276621,0.59368372,195
490.07666,-12050.417,-0.0033276621,0.59368372,195
490.07764,-11954.848,-0.0033071842,0.59368372,195
490.07861,-11853.304,-0.0032969452,0.59795481,195
490.07959,-11763.707,-0.0032867063,0.59795481,195
490.08057,-11665.149,-0.0032662284,0.6022259,195
490.08154,-11572.566,-0.0032662284,0.6022259,195
490.08252,-11465.05,-0.0032355115,0.6022259,195
490.0835,-11378.439,-0.0032355115,0.60649705,195
490.08447,-11279.883,-0.0032252725,0.60649705,195
490.08545,-11181.326,-0.0032150336,0.61076814,195
490.08643,-11082.77,-0.0032047946,0.61076814,195
490.0874,-10999.146,-0.0031945556,0.60649705,195
490.08838,-10891.629,-0.0031843167,0.61503923,195
490.08936,-10808.005,-0.0031843167,0.61076814,195
490.09033,-10703.475,-0.0031535998,0.61503923,195
490.09131,-10619.852,-0.0031535998,0.61503923,195
490.09229,-10512.335,-0.0031433608,0.61503923,195
490.09326,-10419.751,-0.003112644,0.62358147,195
490.09424,-10315.222,-0.0031331219,0.61931038,195
490.09521,-10222.638,-0.003112644,0.61931038,195
490.09619,-10115.121,-0.003092166,0.61931038,195
490.09717,-10025.524,-0.0030819271,0.62358147,195
490.09814,-9915.0205,-0.0030716881,0.62358147,195
490.09912,-9831.3975,-0.0030512102,0.62785256,195
490.1001,-9726.8672,-0.0030512102,0.62358147,195
490.10107,-9634.2842,-0.0030409712,0.62785256,195
490.10205,-9529.7539,-0.0030204933,0.63212371,195
490.10303,-9434.1836,-0.0030102544,0.63212371,195
490.104,-9332.6406,-0.0029897764,0.6363948,195
490.10498,-9240.0566,-0.0029897764,0.64066589,195
490.10596,-9138.5137,-0.0030000154,0.63212371,195
490.10693,-9039.957,-0.0029692985,0.6363948,195
490.10791,-8944.3867,-0.0029488206,0.6363948,195
490.10889,-8845.8301,-0.0029488206,0.64066589,195
490.10986,-8744.2861,-0.0029385816,0.64066589,195
490.11084,-8648.7158,-0.0029078647,0.64493704,195
490.11182,-8556.1318,-0.0029283427,0.64493704,195
490.11279,-8451.6025,-0.0029181037,0.64493704,195
490.11377,-8356.0322,-0.0028873868,0.64493704,195
490.11475,-8254.4893,-0.0028669089,0.64493704,195
490.11572,-8164.8921,-0.0028566699,0.64920813,195
490.1167,-8060.3628,-0.0028566699,0.65347922,195
490.11768,-7973.752,-0.002836192,0.65775037,195
490.11865,-7866.2358,-0.002836192,0.64920813,195
490.11963,-7785.5981,-0.0028157141,0.65347922,195
490.12061,-7675.0952,-0.0028054751,0.65347922,195
490.12158,-7585.4985,-0.0028157141,0.65775037,195
490.12256,-7480.9683,-0.0027747583,0.65775037,195
490.12354,-7391.3711,-0.0027747583,0.66202146,195
490.12451,-7283.855,-0.0027440414,0.66202146,195
490.12549,-7197.2441,-0.0027338024,0.66629255,195
490.12646,-7086.7412,-0.0027338024,0.66202146,195
490.12744,-6997.144,-0.0027235635,0.66629255,195
490.12842,-6892.6143,-0.0027030855,0.66629255,195
490.12939,-6808.9902,-0.0027030855,0.6705637,195
490.13037,-6701.4741,-0.0026928466,0.6705637,195
490.13135,-6602.917,-0.0026826076,0.67483479,195
490.13232,-6501.3735,-0.0026723687,0.67483479,195
490.1333,-6411.7769,-0.0026518907,0.6705637,195
490.13428,-6307.2471,-0.0026518907,0.67910588,195
490.13525,-6211.6772,-0.0026416518,0.67483479,195
490.13623,-6119.0933,-0.0026211739,0.67910588,195
490.13721,-6014.5635,-0.0026211739,0.67910588,195
490.13818,-5916.0063,-0.0026109349,0.68337703,195
490.13916,-5820.4365,-0.0026006959,0.68764812,195
490.14014,-5724.8662,-0.002580218,0.68764812,195
490.14111,-5632.2827,-0.0025699791,0.68764812,195
490.14209,-5527.7529,-0.0025495011,0.69191921,195
490.14307,-5426.2095,-0.0025392622,0.69191921,195
490.14404,-5327.6528,-0.0025187843,0.69191921,195
490.14502,-5223.1226,-0.0025187843,0.69191921,195
490.146,-5136.5122,-0.0024880674,0.69191921,195
490.14697,-5031.9824,-0.0024675895,0.70046145,195
490.14795,-4942.3857,-0.0024778284,0.69619036,195
490.14893,-4837.8555,-0.0024573505,0.69619036,195
490.1499,-4745.272,-0.0024471115,0.70473254,195
490.15088,-4643.7285,-0.0024266336,0.70046145,195
490.15186,-4554.1313,-0.0024266336,0.70046145,195
490.15283,-4452.5879,-0.0024163947,0.70473254,195
490.15381,-4362.9912,-0.0023856778,0.70473254,195
490.15479,-4255.4746,-0.0024061557,0.70900369,195
490.15576,-4168.8643,-0.0023856778,0.71327478,195
490.15674,-4064.3345,-0.0023754388,0.71327478,195
490.15771,-3980.7104,-0.0023447219,0.71327478,195
490.15869,-3867.2209,-0.002334483,0.71754587,195
490.15967,-3777.6238,-0.002324244,0.71327478,195
490.16064,-3676.0808,-0.002324244,0.71754587,195
490.16162,-3586.4834,-0.002324244,0.71327478,195
490.1626,-3481.9536,-0.0023037661,0.71754587,195
490.16357,-3392.3567,-0.0022935271,0.72181702,195
490.16455,-3290.8132,-0.0022832882,0.71754587,195
490.16553,-3198.2297,-0.0022730492,0.72608811,195
490.1665,-3090.7134,-0.0022423323,0.72181702,195
490.16748,-3001.1162,-0.0022525713,0.72181702,195
490.16846,-2902.5596,-0.0022320934,0.7303592,195
490.16943,-2804.0027,-0.0022116154,0.7303592,195
490.17041,-2708.4324,-0.0022116154,0.72608811,195
490.17139,-2603.9026,-0.0021911375,0.7303592,195
490.17236,-2517.2922,-0.0021911375,0.7303592,195
490.17334,-2409.7756,-0.0021706596,0.73463035,195
490.17432,-2317.1921,-0.0021604206,0.73463035,195
490.17529,-2218.6353,-0.0021399427,0.73890144,195
490.17627,-2123.0652,-0.0021399427,0.73890144,195
490.17725,-2027.4951,-0.0021194648,0.73463035,195
490.17822,-1943.8711,-0.0021194648,0.74317253,195
490.1792,-1833.368,-0.0020989869,0.73890144,195
490.18018,-1752.7307,-0.0020989869,0.74317253,195
490.18115,-1645.2144,-0.002058031,0.74317253,195
490.18213,-1558.6039,-0.0020477921,0.75171477,195
490.18311,-1457.0605,-0.0020375531,0.74744368,195
490.18408,-1367.4635,-0.0020477921,0.75171477,195
490.18506,-1262.9336,-0.0020375531,0.75171477,195
490.18604,-1188.2694,-0.0020273142,0.75598586,195
490.18701,-1071.7932,-0.0019965973,0.75171477,195
490.18799,-979.20966,-0.0019965973,0.75598586,195
490.18896,-880.65289,-0.0019965973,0.75598586,195
490.18994,-794.04242,-0.0019761194,0.75598586,195
490.19092,-698.47229,-0.0019556414,0.76025701,195
490.19189,-605.88867,-0.0019454025,0.7645281,195
490.19287,-501.39218,-0.0019454025,0.76025701,195
490.19385,-405.88895,-0.0019249246,0.76025701,195
490.19482,-304.41669,-0.0019146856,0.7645281,195
490.1958,-220.85133,-0.0018942077,0.7645281,195
490.19678,-119.3791,-0.0019044466,0.76879919,195
490.19775,-26.860296,-0.0018634908,0.76879919,195
490.19873,74.611938,-0.0018737298,0.76879919,195
490.19971,167.13074,-0.0018737298,0.76879919,195
490.20068,268.60297,-0.0018327739,0.76879919,195
490.20166,358.13727,-0.0018327739,0.77307034,195
490.20264,456.62503,-0.0018327739,0.77734143,195
490.20361,561.08179,-0.001802057,0.77307034,195
490.20459,647.63159,-0.001802057,0.77734143,195
490.20557,746.11938,-0.0017918181,0.77734143,195
490.20654,838.63818,-0.0017713401,0.78588367,195
490.20752,940.11041,-0.0017611012,0.78161252,195
490.2085,1023.6758,-0.0017508622,0.78161252,195
490.20947,1131.1169,-0.0017201453,0.78588367,195
490.21045,1220.6512,-0.0017303843,0.78161252,195
490.21143,1319.139,-0.0017099064,0.78588367,195
490.2124,1411.6578,-0.0017303843,0.78588367,195
490.21338,1516.1146,-0.0016894285,0.79015476,195
490.21436,1602.6643,-0.0016791895,0.79015476,195
490.21533,1710.1056,-0.0016689505,0.79442585,195
490.21631,1790.6865,-0.0016689505,0.79442585,195
490.21729,1895.1432,-0.0016382337,0.79869699,195
490.21826,1975.7241,-0.0016484726,0.79869699,195
490.21924,2086.1497,-0.0016177557,0.79442585,195
490.22021,2175.6841,-0.0015972778,0.79869699,195
490.22119,2280.1409,-0.0016177557,0.80296808,195
490.22217,2369.675,-0.0015870389,0.79869699,195
490.22314,2465.1785,-0.0015665609,0.80723917,195
490.22412,2554.7129,-0.0015665609,0.81151032,195
490.2251,2659.1694,-0.001546083,0.80723917,195
490.22607,2748.7036,-0.001556322,0.80723917,195
490.22705,2847.1917,-0.0015358441,0.81578141,195
490.22803,2942.6946,-0.0015256051,0.81151032,195
490.229,3044.167,-0.0015051272,0.81151032,195
490.22998,3139.6704,-0.0014948882,0.81578141,195
490.23096,3241.1426,-0.0014846493,0.81151032,195
490.23193,3336.6458,-0.0014641713,0.81578141,195
490.23291,3426.1802,-0.0014539324,0.8200525,195
490.23389,3515.7144,-0.0014539324,0.82432359,195
490.23486,3620.1711,-0.0014436934,0.8200525,195
490.23584,3715.6743,-0.0014232155,0.82432359,195
490.23682,3808.1931,-0.0014232155,0.82432359,195
490.23779,3900.7119,-0.0013924986,0.82859474,195
490.23877,3990.2463,-0.0013822597,0.82859474,195
490.23975,4097.6875,-0.0013617817,0.82859474,195
490.24072,4184.2373,-0.0013720207,0.83286583,195
490.2417,4288.6938,-0.0013617817,0.83286583,195
490.24268,4375.2441,-0.0013515428,0.83286583,195
490.24365,4476.7158,-0.0013208259,0.83286583,195
490.24463,4566.2505,-0.0013208259,0.83713692,195
490.24561,4664.7383,-0.0013105869,0.83713692,195
490.24658,4751.2881,-0.001300348,0.84140807,195
490.24756,4861.7139,-0.001290109,0.84140807,195
490.24854,4942.2944,-0.00127987,0.83713692,195
490.24951,5046.7515,-0.0012491532,0.84567916,195
490.25049,5136.2856,-0.0012389142,0.84995025,195
490.25146,5237.7583,-0.0012286752,0.84995025,195
490.25244,5324.3081,-0.0012286752,0.84567916,195
490.25342,5422.7954,-0.0012081973,0.84995025,195
490.25439,5509.3457,-0.0011979584,0.84567916,195
490.25537,5610.8174,-0.0011979584,0.84995025,195
490.25635,5697.3677,-0.0011774804,0.85849249,195
490.25732,5795.855,-0.0011570025,0.8542214,195
490.2583,5891.3584,-0.0011570025,0.85849249,195
490.25928,5989.8462,-0.0011262856,0.85849249,195
490.26025,6079.3804,-0.0011365246,0.86276358,195
490.26123,6171.8994,-0.0011160467,0.85849249,195
490.26221,6261.4336,-0.0011058077,0.86276358,195
490.26318,6356.937,-0.0011058077,0.85849249,195
490.26416,6455.4248,-0.0010955688,0.86703473,196
490.26514,6547.9434,-0.0010853298,0.87130582,196
490.26611,6637.478,-0.0010546129,0.87130582,196
490.26709,6729.9966,-0.0010546129,0.86703473,196
490.26807,6837.4375,-0.001034135,0.86703473,196
490.26904,6921.0034,-0.001023896,0.87130582,196
490.27002,7016.5068,-0.0010136571,0.87557691,196
490.271,7106.041,-0.0010034181,0.87557691,196
490.27197,7204.5283,-0.00099317916,0.87984806,196
490.27295,7288.0942,-0.0009829402,0.87557691,196
490.27393,7389.5659,-0.00096246233,0.87557691,196
490.2749,7473.1318,-0.00095222337,0.88411915,196
490.27588,7574.6035,-0.00095222337,0.88411915,196
490.27686,7652.2002,-0.00093174545,0.88411915,196
490.27783,7756.6572,-0.00092150649,0.88411915,196
490.27881,7843.207,-0.00092150649,0.88839024,196
490.27979,7941.6943,-0.00091126753,0.88411915,196
490.28076,8022.2749,-0.00087031169,0.88839024,196
490.28174,8123.748,-0.00088055065,0.89266139,196
490.28271,8207.3125,-0.00086007273,0.89266139,196
490.28369,8299.8311,-0.00083959481,0.89693248,196
490.28467,8365.4902,-0.00082935585,0.89693248,196
490.28564,8458.0088,-0.00082935585,0.89266139,196
490.28662,8526.6523,-0.00081911689,0.89693248,196
490.2876,8610.2168,-0.00080887793,0.89693248,196
490.28857,8681.8447,-0.00079863897,0.89693248,196
490.28955,8759.4414,-0.00078840001,0.90120357,196
490.29053,8828.084,-0.00076792209,0.90120357,196
490.2915,8896.7275,-0.00076792209,0.90120357,196
490.29248,8968.3555,-0.00075768313,0.90120357,196
490.29346,9042.9668,-0.00074744417,0.90120357,196
490.29443,9105.6406,-0.00073720521,0.90547472,196
490.29541,9177.2676,-0.00074744417,0.90974581,196
490.29639,9242.9268,-0.00072696625,0.90974581,196
490.29736,9317.5381,-0.00071672729,0.9140169,196
490.29834,9383.1973,-0.00070648832,0.90974581,196
490.29932,9448.8555,-0.00070648832,0.90974581,196
490.30029,9517.499,-0.00070648832,0.90974581,196
490.30127,9577.1885,-0.0006860104,0.9140169,196
490.30225,9657.7695,-0.0006860104,0.9140169,196
490.30322,9717.459,-0.00067577144,0.9140169,196
490.3042,9792.0703,-0.00065529352,0.90974581,196
490.30518,9851.7598,-0.00066553248,0.90974581,196
490.30615,9929.3564,-0.00066553248,0.9140169,196
490.30713,9989.0459,-0.00064505456,0.9140169,196
490.30811,10066.643,-0.00064505456,0.91828805,196
490.30908,10123.348,-0.00064505456,0.92255914,196
490.31006,10200.944,-0.00062457664,0.91828805,196
490.31104,10260.634,-0.00061433768,0.92255914,196
490.31201,10341.214,-0.00060409872,0.92683023,196
490.31299,10394.935,-0.00059385976,0.92683023,196
490.31396,10478.5,-0.0005836208,0.92255914,196
490.31494,10535.206,-0.00057338184,0.93110138,196
490.31592,10612.802,-0.00056314288,0.93110138,196
490.31689,10672.491,-0.00055290392,0.92255914,196
490.31787,10744.119,-0.00054266496,0.92683023,196
490.31885,10812.763,-0.00054266496,0.92683023,196
490.31982,10878.42,-0.000532426,0.93110138,196
490.3208,10932.142,-0.000532426,0.93537247,196
490.32178,11012.722,-0.00051194808,0.93537247,196
490.32275,11072.411,-0.00052218704,0.93537247,196
490.32373,11141.054,-0.0004812312,0.93537247,196
490.32471,11200.744,-0.0004812312,0.93537247,196
490.32568,11263.418,-0.00049147016,0.93964356,196
490.32666,11335.046,-0.00047099224,0.93537247,196
490.32764,11391.75,-0.00045051432,0.93964356,196
490.32861,11454.425,-0.00045051432,0.93964356,196
490.32959,11514.114,-0.00045051432,0.94391471,196
490.33057,11579.773,-0.00044027535,0.93964356,196
490.33154,11642.446,-0.00043003639,0.94391471,196
490.33252,11708.105,-0.00043003639,0.93964356,196
490.3335,11767.795,-0.00039931951,0.9481858,196
490.33447,11833.453,-0.00040955847,0.94391471,196
490.33545,11896.127,-0.00040955847,0.9481858,196
490.33643,11967.754,-0.00037884159,0.95245689,196
490.3374,12018.491,-0.00039931951,0.9481858,196
490.33838,12099.071,-0.00036860263,0.9481858,196
490.33936,12155.777,-0.00038908055,0.95245689,196
490.34033,12221.436,-0.00035836367,0.9481858,196
490.34131,12284.109,-0.00036860263,0.95245689,196
490.34229,12352.752,-0.00036860263,0.95672804,196
490.34326,12418.41,-0.00034812474,0.95672804,196
490.34424,12498.992,-0.00033788578,0.95672804,196
490.34521,12546.743,-0.00032764682,0.95672804,196
490.34619,12624.34,-0.00031740786,0.96099913,196
490.34717,12684.029,-0.00029692994,0.96099913,196
490.34814,12761.625,-0.00029692994,0.95672804,196
490.34912,12815.346,-0.00027645202,0.96527022,196
490.3501,12892.942,-0.00026621306,0.96099913,196
490.35107,12949.647,-0.00026621306,0.96527022,196
